#Parameters = {h=2; k=4.5; ld=25.9075; w3=2.835; w2=0.083; w1=3.28; w0=5.05; l3=8.25; l2=8.59; l1=8.09; l0=15.9; Mesh Pass=4}
#"Frequency / GHz"	"S1,1 (8) [Magnitude / dB]"
#---------------------------------------------
2.4128000736237	-7.0940110769258
2.4144001007080	-7.1013594998507
2.4159998893738	-7.1087889381531
2.4175999164581	-7.1162984499879
2.4191999435425	-7.1238881093839
2.4207999706268	-7.1315601150221
2.4223999977112	-7.1393136580093
2.4240000247955	-7.1471493985624
2.4256000518799	-7.1550686568320
2.4272000789642	-7.1630725897675
2.4288001060486	-7.1711612250624
2.4303998947144	-7.1793356970049
2.4319999217987	-7.1875957787223
2.4335999488831	-7.1959416716280
2.4351999759674	-7.2043757849557
2.4368000030518	-7.2128985843857
2.4384000301361	-7.2215083400220
2.4400000572205	-7.2302086448280
2.4416000843048	-7.2389993940979
2.4432001113892	-7.2478804065119
2.4447999000549	-7.2568525014649
2.4463999271393	-7.2659165194998
2.4479999542236	-7.2750725668642
2.4495999813080	-7.2843231503187
2.4512000083923	-7.2936673387228
2.4528000354767	-7.3031073898086
2.4544000625610	-7.3126414133261
2.4560000896454	-7.3222719194582
2.4576001167297	-7.3319989055544
2.4591999053955	-7.3418237315305
2.4607999324799	-7.3517477720534
2.4623999595642	-7.3617699695616
2.4639999866486	-7.3718910964562
2.4656000137329	-7.3821127125601
2.4672000408173	-7.3924368053252
2.4688000679016	-7.4028607063507
2.4704000949860	-7.4133884528361
2.4719998836517	-7.4240174439728
2.4735999107361	-7.4347504805372
2.4751999378204	-7.4455890797138
2.4767999649048	-7.4565337830208
2.4783999919891	-7.4675830891772
2.4800000190735	-7.4787399956717
2.4816000461578	-7.4900038622441
2.4832000732422	-7.5013757789832
2.4848001003265	-7.5128567175344
2.4863998889923	-7.5244459736433
2.4879999160767	-7.5361468683350
2.4895999431610	-7.5479592156668
2.4911999702454	-7.5598834733777
2.4927999973297	-7.5719191045563
2.4944000244141	-7.5840695747147
2.4960000514984	-7.5963342689490
2.4976000785828	-7.6087127409942
2.4992001056671	-7.6212070086775
2.5007998943329	-7.6338189379016
2.5023999214172	-7.6465474330142
2.5039999485016	-7.6593935336507
2.5055999755859	-7.6723579224664
2.5072000026703	-7.6854422311628
2.5088000297546	-7.6986472999879
2.5104000568390	-7.7119748346752
2.5120000839233	-7.7254227483955
2.5136001110077	-7.7389941201594
2.5151998996735	-7.7526886820679
2.5167999267578	-7.7665075487766
2.5183999538422	-7.7804523367542
2.5199999809265	-7.7945214170621
2.5216000080109	-7.8087196966439
2.5232000350952	-7.8230448003883
2.5248000621796	-7.8374986813500
2.5264000892639	-7.8520813237790
2.5280001163483	-7.8667955623539
2.5295999050140	-7.8816401274041
2.5311999320984	-7.8966166911630
2.5327999591827	-7.9117257486925
2.5343999862671	-7.9269699647675
2.5360000133514	-7.9423467130916
2.5376000404358	-7.9578598265862
2.5392000675201	-7.9735104055490
2.5408000946045	-7.9892978459446
2.5423998832703	-8.0052234575513
2.5439999103546	-8.0212880452094
2.5455999374390	-8.0374934096741
2.5471999645233	-8.0538395878687
2.5487999916077	-8.0703269780534
2.5504000186920	-8.0869585035567
2.5520000457764	-8.1037326184643
2.5536000728607	-8.1206516793027
2.5552000999451	-8.1377172895100
2.5567998886108	-8.1549293534665
2.5583999156952	-8.1722896196149
2.5599999427795	-8.1897987790888
2.5615999698639	-8.2074566250138
2.5631999969482	-8.2252657766443
2.5648000240326	-8.2432262455812
2.5664000511169	-8.2613412482444
2.5680000782013	-8.2796088792117
2.5696001052856	-8.2980313538642
2.5711998939514	-8.3166106181000
2.5727999210358	-8.3353449991802
2.5743999481201	-8.3542387855946
2.5759999752045	-8.3732924201742
2.5776000022888	-8.3925058625680
2.5792000293732	-8.4118789859344
2.5808000564575	-8.4314164476315
2.5824000835419	-8.4511167524346
2.5840001106262	-8.4709822208309
2.5855998992920	-8.4910136802952
2.5871999263763	-8.5112114951350
2.5887999534607	-8.5315781586995
2.5903999805450	-8.5521136525714
2.5920000076294	-8.5728205689208
2.5936000347137	-8.5936996490344
2.5952000617981	-8.6147500458822
2.5968000888824	-8.6359755322768
2.5984001159668	-8.6573770820508
2.5999999046326	-8.6789538308219
2.6015999317169	-8.7007101645650
2.6031999588013	-8.7226441711352
2.6047999858856	-8.7447596950335
2.6064000129700	-8.7670581224252
2.6080000400543	-8.7895380012610
2.6096000671387	-8.8122029268852
2.6112000942230	-8.8350545117935
2.6127998828888	-8.8580917022825
2.6143999099731	-8.8813197672853
2.6159999370575	-8.9047361563360
2.6175999641418	-8.9283437004519
2.6191999912262	-8.9521442895003
2.6208000183105	-8.9761403699076
2.6224000453949	-9.0003320281556
2.6240000724792	-9.0247197847430
2.6256000995636	-9.0493070531384
2.6271998882294	-9.0740954928129
2.6287999153137	-9.0990839181106
2.6303999423981	-9.1242763467241
2.6319999694824	-9.1496734409961
2.6335999965668	-9.1752769519125
2.6352000236511	-9.2010885147564
2.6368000507355	-9.2271108043716
2.6384000778198	-9.2533439348031
2.6400001049042	-9.2797902312455
2.6415998935699	-9.3064505351149
2.6431999206543	-9.3333278468337
2.6447999477386	-9.3604222895799
2.6463999748230	-9.3877382222413
2.6480000019073	-9.4152740131960
2.6496000289917	-9.4430338108279
2.6512000560760	-9.4710193522844
2.6528000831604	-9.4992326154461
2.6544001102448	-9.5276731022740
2.6559998989105	-9.5563467165168
2.6575999259949	-9.5852516131242
2.6591999530792	-9.6143915295177
2.6607999801636	-9.6437677530259
2.6624000072479	-9.6733842038157
2.6640000343323	-9.7032392980130
2.6656000614166	-9.7333392682508
2.6672000885010	-9.7636819392430
2.6688001155853	-9.7942728667158
2.6703999042511	-9.8251126145503
2.6719999313354	-9.8562040876507
2.6735999584198	-9.8875490384797
2.6751999855042	-9.9191495923166
2.6768000125885	-9.9510077414410
2.6784000396729	-9.9831262369525
2.6800000667572	-10.015506994180
2.6816000938416	-10.048154588334
2.6831998825073	-10.081068290396
2.6847999095917	-10.114250044869
2.6863999366760	-10.147706917807
2.6879999637604	-10.181438281617
2.6895999908447	-10.215446749409
2.6912000179291	-10.249734281216
2.6928000450134	-10.284305819704
2.6944000720978	-10.319161779324
2.6960000991821	-10.354306320209
2.6975998878479	-10.389741594689
2.6991999149323	-10.425468886408
2.7007999420166	-10.461493438610
2.7023999691010	-10.497819171506
2.7039999961853	-10.534444090909
2.7056000232697	-10.571376323918
2.7072000503540	-10.608616734391
2.7088000774384	-10.646167595156
2.7104001045227	-10.684033448583
2.7119998931885	-10.722217024090
2.7135999202728	-10.760721778341
2.7151999473572	-10.799550191694
2.7167999744415	-10.838705930606
2.7184000015259	-10.878192778144
2.7200000286102	-10.918015050511
2.7216000556946	-10.958174612394
2.7232000827789	-10.998675127420
2.7248001098633	-11.039522167423
2.7263998985291	-11.080717039466
2.7279999256134	-11.122265559687
2.7295999526978	-11.164169974288
2.7311999797821	-11.206435557457
2.7328000068665	-11.249064699932
2.7344000339508	-11.292063769832
2.7360000610352	-11.335434539736
2.7376000881195	-11.379182635154
2.7392001152039	-11.423312304857
2.7407999038696	-11.467827850094
2.7423999309540	-11.512732024029
2.7439999580383	-11.558030656214
2.7455999851227	-11.603730054769
2.7472000122070	-11.649833096772
2.7488000392914	-11.696345514478
2.7504000663757	-11.743271478139
2.7520000934601	-11.790614535091
2.7535998821259	-11.838383718576
2.7551999092102	-11.886581046698
2.7567999362946	-11.935211835843
2.7583999633789	-11.984284095997
2.7599999904633	-12.033799914580
2.7616000175476	-12.083767619002
2.7632000446320	-12.134192333495
2.7648000717163	-12.185079204116
2.7664000988007	-12.236435332525
2.7679998874664	-12.288266289591
2.7695999145508	-12.340577817534
2.7711999416351	-12.393376698406
2.7727999687195	-12.446669740783
2.7743999958038	-12.500464005019
2.7760000228882	-12.554765328728
2.7776000499725	-12.609581540527
2.7792000770569	-12.664918886575
2.7808001041412	-12.720785883756
2.7823998928070	-12.777189117384
2.7839999198914	-12.834136541712
2.7855999469757	-12.891635632484
2.7871999740601	-12.949694477283
2.7888000011444	-13.008321617794
2.7904000282288	-13.067525112474
2.7920000553131	-13.127314637941
2.7936000823975	-13.187696990985
2.7952001094818	-13.248682433271
2.7967998981476	-13.310279944781
2.7983999252319	-13.372499232835
2.7999999523163	-13.435349754234
2.8015999794006	-13.498841354691
2.8032000064850	-13.562983874225
2.8048000335693	-13.627788491079
2.8064000606537	-13.693265179508
2.8080000877380	-13.759426025312
2.8096001148224	-13.826281104327
2.8111999034882	-13.893842033077
2.8127999305725	-13.962122242180
2.8143999576569	-14.031131239861
2.8159999847412	-14.100884648749
2.8176000118256	-14.171392735386
2.8192000389099	-14.242670578394
2.8208000659943	-14.314730421726
2.8224000930786	-14.387586693469
2.8239998817444	-14.461253840135
2.8255999088287	-14.535746812310
2.8271999359131	-14.611081606133
2.8287999629974	-14.687271362347
2.8303999900818	-14.764334829512
2.8320000171661	-14.842286746546
2.8336000442505	-14.921144596254
2.8352000713348	-15.000927501339
2.8368000984192	-15.081652167900
2.8383998870850	-15.163338055855
2.8399999141693	-15.246003635818
2.8415999412537	-15.329669292085
2.8431999683380	-15.414355383651
2.8447999954224	-15.500083149567
2.8464000225067	-15.586876291209
2.8480000495911	-15.674754384899
2.8496000766754	-15.763741952802
2.8512001037598	-15.853865380258
2.8527998924255	-15.945146089517
2.8543999195099	-16.037613091490
2.8559999465942	-16.131291020139
2.8575999736786	-16.226209131671
2.8592000007629	-16.322395280472
2.8608000278473	-16.419879755401
2.8624000549316	-16.518692838515
2.8640000820160	-16.618866925552
2.8656001091003	-16.720436513937
2.8671998977661	-16.823434222126
2.8687999248505	-16.927896360202
2.8703999519348	-17.033860716371
2.8719999790192	-17.141366904363
2.8736000061035	-17.250452334264
2.8752000331879	-17.361162627592
2.8768000602722	-17.473538470448
2.8784000873566	-17.587627536795
2.8800001144409	-17.703476233262
2.8815999031067	-17.821134154282
2.8831999301910	-17.940653865993
2.8847999572754	-18.062087101808
2.8863999843597	-18.185492193849
2.8880000114441	-18.310927828343
2.8896000385284	-18.438456138968
2.8912000656128	-18.568140337548
2.8928000926971	-18.700050016753
2.8943998813629	-18.834255051673
2.8959999084473	-18.970829291836
2.8975999355316	-19.109852787650
2.8991999626160	-19.251409072081
2.9007999897003	-19.395580932933
2.9024000167847	-19.542461639458
2.9040000438690	-19.692149694431
2.9056000709534	-19.844743207083
2.9072000980377	-20.000349062501
2.9087998867035	-20.159083185569
2.9103999137878	-20.321063559507
2.9119999408722	-20.486418799858
2.9135999679565	-20.655282969806
2.9151999950409	-20.827797794040
2.9168000221252	-21.004116812232
2.9184000492096	-21.184401678535
2.9200000762939	-21.368826520022
2.9216001033783	-21.557571183199
2.9231998920441	-21.750837304763
2.9247999191284	-21.948830407036
2.9263999462128	-22.151782699724
2.9279999732971	-22.359932686663
2.9296000003815	-22.573542100742
2.9312000274658	-22.792893341802
2.9328000545502	-23.018289278499
2.9344000816345	-23.250059650568
2.9360001087189	-23.488561313212
2.9375998973846	-23.734181769790
2.9391999244690	-23.987342338597
2.9407999515533	-24.248506197184
2.9423999786377	-24.518177703323
2.9440000057220	-24.796910274636
2.9456000328064	-25.085318268633
2.9472000598907	-25.384074444228
2.9488000869751	-25.693927997929
2.9504001140594	-26.015714963129
2.9519999027252	-26.350365582289
2.9535999298096	-26.698925249006
2.9551999568939	-27.062575284150
2.9567999839783	-27.442646816107
2.9584000110626	-27.840666597279
2.9600000381470	-28.258377610506
2.9616000652313	-28.697790524987
2.9632000923157	-29.161245833804
2.9647998809814	-29.651479303535
2.9663999080658	-30.171726882561
2.9679999351501	-30.725845691816
2.9695999622345	-31.318491265129
2.9711999893188	-31.955348547251
2.9728000164032	-32.643465436319
2.9744000434875	-33.391714083870
2.9760000705719	-34.211498139743
2.9776000976562	-35.117793899299
2.9791998863220	-36.130838867150
2.9807999134064	-37.278893214109
2.9823999404907	-38.603137303063
2.9839999675751	-40.166924272624
2.9855999946594	-42.075081396847
2.9872000217438	-44.519829838442
2.9888000488281	-47.912510378720
2.9904000759125	-53.377079212767
2.9920001029968	-62.105732878644
2.9935998916626	-53.707468147365
2.9951999187469	-48.083343929142
2.9967999458313	-44.620845984605
2.9983999729156	-42.135164089387
3.0000000000000	-40.198371162935
3.0016000270844	-38.612260181313
3.0032000541687	-37.269341904432
3.0048000812531	-36.104913818682
3.0064001083374	-35.077037426992
3.0079998970032	-34.156990519786
3.0095999240875	-33.324245697886
3.0111999511719	-32.563626188534
3.0127999782562	-31.863597743527
3.0144000053406	-31.215185391918
3.0160000324249	-30.611271106949
3.0176000595093	-30.046116502464
3.0192000865936	-29.515026685192
3.0208001136780	-29.014109815388
3.0223999023438	-28.540106326209
3.0239999294281	-28.090256048075
3.0255999565125	-27.662208680119
3.0271999835968	-27.253935342511
3.0288000106812	-26.863681010681
3.0304000377655	-26.489915439830
3.0320000648499	-26.131294514006
3.0336000919342	-25.786631319475
3.0352001190186	-25.454876255142
3.0367999076843	-25.135091856081
3.0383999347687	-24.826438814978
3.0399999618530	-24.528166667004
3.0415999889374	-24.239595759899
3.0432000160217	-23.960112608602
3.0448000431061	-23.689159193735
3.0464000701904	-23.426227535777
3.0480000972748	-23.170855698329
3.0495998859406	-22.922618812074
3.0511999130249	-22.681128086704
3.0527999401093	-22.446024151601
3.0543999671936	-22.216978917911
3.0559999942780	-21.993686644151
3.0576000213623	-21.775863241807
3.0592000484467	-21.563249180599
3.0608000755310	-21.355597546198
3.0624001026154	-21.152685019940
3.0639998912811	-20.954299010358
3.0655999183655	-20.760240110361
3.0671999454498	-20.570325662970
3.0687999725342	-20.384382247388
3.0703999996185	-20.202247744252
3.0720000267029	-20.023768841914
3.0736000537872	-19.848802203148
3.0752000808716	-19.677213469696
3.0768001079559	-19.508873603295
3.0783998966217	-19.343664064428
3.0799999237061	-19.181468765648
3.0815999507904	-19.022184093928
3.0831999778748	-18.865704147646
3.0848000049591	-18.711935616292
3.0864000320435	-18.560785196400
3.0880000591278	-18.412167578731
3.0896000862122	-18.265996319116
3.0912001132965	-18.122197377020
3.0927999019623	-17.980694640530
3.0943999290466	-17.841415493164
3.0959999561310	-17.704293797343
3.0975999832153	-17.569262235714
3.0992000102997	-17.436260178729
3.1008000373840	-17.305229444120
3.1024000644684	-17.176114084476
3.1040000915527	-17.048855321016
3.1056001186371	-16.923406900039
3.1071999073029	-16.799716237074
3.1087999343872	-16.677735611566
3.1103999614716	-16.557420292084
3.1119999885559	-16.438726193729
3.1136000156403	-16.321610185551
3.1152000427246	-16.206034417416
3.1168000698090	-16.091958021693
3.1184000968933	-15.979343634994
3.1199998855591	-15.868155882590
3.1215999126434	-15.758359994930
3.1231999397278	-15.649921677145
3.1247999668121	-15.542810226425
3.1263999938965	-15.436994543250
3.1280000209808	-15.332442976826
3.1296000480652	-15.229127491014
3.1312000751495	-15.127022939338
3.1328001022339	-15.026097184238
3.1343998908997	-14.926329303498
3.1359999179840	-14.827691786891
3.1375999450684	-14.730158979008
3.1391999721527	-14.633710885551
3.1407999992371	-14.538322482191
3.1424000263214	-14.443972578085
3.1440000534058	-14.350638174077
3.1456000804901	-14.258300997708
3.1472001075745	-14.166938690062
3.1487998962402	-14.076533615186
3.1503999233246	-13.987067055350
3.1519999504089	-13.898519908008
3.1535999774933	-13.810875862286
3.1552000045776	-13.724115323599
3.1568000316620	-13.638223370625
3.1584000587463	-13.553183939343
3.1600000858307	-13.468980187311
3.1616001129150	-13.385597892892
3.1631999015808	-13.303021803840
3.1647999286652	-13.221237122360
3.1663999557495	-13.140230618227
3.1679999828339	-13.059988464543
3.1696000099182	-12.980496321708
3.1712000370026	-12.901742566634
3.1728000640869	-12.823714469654
3.1744000911713	-12.746399396850
3.1760001182556	-12.669784973393
3.1775999069214	-12.593860126890
3.1791999340057	-12.518614153324
3.1807999610901	-12.444035191567
3.1823999881744	-12.370112635021
3.1840000152588	-12.296835433030
3.1856000423431	-12.224194859024
3.1872000694275	-12.152179950021
3.1888000965118	-12.080780904828
3.1903998851776	-12.009988272390
3.1919999122620	-11.939793428939
3.1935999393463	-11.870185674821
3.1951999664307	-11.801158057534
3.1967999935150	-11.732701914051
3.1984000205994	-11.664807016830
3.2000000476837	-11.597465892868
3.2016000747681	-11.530670711894
3.2032001018524	-11.464415237238
3.2047998905182	-11.398689885160
3.2063999176025	-11.333487591935
3.2079999446869	-11.268801606245
3.2095999717712	-11.204622172887
3.2111999988556	-11.140945559792
3.2128000259399	-11.077762930173
3.2144000530243	-11.015068738116
3.2160000801086	-10.952855537888
3.2176001071930	-10.891117823303
3.2191998958588	-10.829847348325
3.2207999229431	-10.769039561903
3.2223999500275	-10.708689773466
3.2239999771118	-10.648789188566
3.2256000041962	-10.589333467450
3.2272000312805	-10.530315246866
3.2288000583649	-10.471731403498
3.2304000854492	-10.413576235156
3.2320001125336	-10.355843708719
3.2335999011993	-10.298526750423
3.2351999282837	-10.241623573058
3.2367999553680	-10.185125232348
3.2383999824524	-10.129031733289
3.2400000095367	-10.073334200390
3.2416000366211	-10.018029874069
3.2432000637054	-9.9631133151649
3.2448000907898	-9.9085796954870
3.2464001178741	-9.8544258661595
3.2479999065399	-9.8006459592380
3.2495999336243	-9.7472363732565
3.2511999607086	-9.6941925577548
3.2527999877930	-9.6415102077753
3.2544000148773	-9.5891855074986
3.2560000419617	-9.5372145699760
3.2576000690460	-9.4855923339150
3.2592000961304	-9.4343176709151
3.2607998847961	-9.3833833452426
3.2623999118805	-9.3327894840016
3.2639999389648	-9.2825277379359
3.2655999660492	-9.2325982718306
3.2671999931335	-9.1829965623505
3.2688000202179	-9.1337191800412
3.2704000473022	-9.0847604209911
3.2720000743866	-9.0361189438855
3.2736001014709	-8.9877921660361
3.2751998901367	-8.9397773845442
3.2767999172211	-8.8920672935993
3.2783999443054	-8.8446627306656
3.2799999713898	-8.7975607079607
3.2815999984741	-8.7507533755702
3.2832000255585	-8.7042437548947
3.2848000526428	-8.6580259394918
3.2864000797272	-8.6120957466358
3.2880001068115	-8.5664534838972
3.2895998954773	-8.5210948632630
3.2911999225616	-8.4760177816947
3.2927999496460	-8.4312166868886
3.2943999767303	-8.3866922770670
3.2960000038147	-8.3424388872162
3.2976000308990	-8.2984579487330
3.2992000579834	-8.2547426466765
3.3008000850677	-8.2112937645817
3.3024001121521	-8.1681072715300
3.3039999008179	-8.1251820091062
3.3055999279022	-8.0825123741450
3.3071999549866	-8.0400998497768
3.3087999820709	-7.9979398266010
3.3104000091553	-7.9560310785017
3.3120000362396	-7.9143681977273
3.3136000633240	-7.8729542435159
3.3152000904083	-7.8317852897357
3.3168001174927	-7.7908561324021
3.3183999061584	-7.7501662601040
3.3199999332428	-7.7097155026165
3.3215999603271	-7.6695009460522
3.3231999874115	-7.6295177101988
