#Parameters = {w0=5.05; w1=3.28; w2=0.083; w3=2.835; l0=15.9; l1=8.09; l2=8.59; l3=8.13; ld=25.9075; h=2; k=4.5}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
2.0532000000000	-6.2690442866172
2.0536000000000	-6.2702295867070
2.0540000000000	-6.2714161628429
2.0544000000000	-6.2726041938971
2.0548000000000	-6.2737934592151
2.0552000000000	-6.2749840038020
2.0556000000000	-6.2761758287202
2.0560000000000	-6.2773689350345
2.0564000000000	-6.2785635035643
2.0568000000000	-6.2797593101901
2.0572000000000	-6.2809564014655
2.0576000000000	-6.2821547784634
2.0580000000000	-6.2833544422592
2.0584000000000	-6.2845555756101
2.0588000000000	-6.2857579509485
2.0592000000000	-6.2869616163692
2.0596000000000	-6.2881665729558
2.0600000000000	-6.2893728217944
2.0604000000000	-6.2905805475704
2.0608000000000	-6.2917895192853
2.0612000000000	-6.2929997865678
2.0616000000000	-6.2942113505123
2.0620000000000	-6.2954242122155
2.0624000000000	-6.2966385582815
2.0628000000000	-6.2978541542983
2.0632000000000	-6.2990710514212
2.0636000000000	-6.3002892507552
2.0640000000000	-6.3015087534079
2.0644000000000	-6.3027297478923
2.0648000000000	-6.3039519964004
2.0652000000000	-6.3051755516064
2.0656000000000	-6.3064004146264
2.0660000000000	-6.3076265865789
2.0664000000000	-6.3088542578758
2.0668000000000	-6.3100831873310
2.0672000000000	-6.3113134291300
2.0676000000000	-6.3125449843999
2.0680000000000	-6.3137778542702
2.0684000000000	-6.3150122310420
2.0688000000000	-6.3162478701689
2.0692000000000	-6.3174848273400
2.0696000000000	-6.3187231036935
2.0700000000000	-6.3199627003700
2.0704000000000	-6.3212038115498
2.0708000000000	-6.3224461893444
2.0712000000000	-6.3236898909385
2.0716000000000	-6.3249349174816
2.0720000000000	-6.3261812701257
2.0724000000000	-6.3274291449198
2.0728000000000	-6.3286782906516
2.0732000000000	-6.3299287659940
2.0736000000000	-6.3311805721077
2.0740000000000	-6.3324337101560
2.0744000000000	-6.3336883780463
2.0748000000000	-6.3349443212617
2.0752000000000	-6.3362015999545
2.0756000000000	-6.3374602152970
2.0760000000000	-6.3387201684640
2.0764000000000	-6.3399816592110
2.0768000000000	-6.3412444297348
2.0772000000000	-6.3425085416596
2.0776000000000	-6.3437739961692
2.0780000000000	-6.3450407944499
2.0784000000000	-6.3463091380949
2.0788000000000	-6.3475787660336
2.0792000000000	-6.3488497413540
2.0796000000000	-6.3501220652514
2.0800000000000	-6.3513957389238
2.0804000000000	-6.3526709657916
2.0808000000000	-6.3539474815359
2.0812000000000	-6.3552253507001
2.0816000000000	-6.3565045744914
2.0820000000000	-6.3577851541194
2.0824000000000	-6.3590672948207
2.0828000000000	-6.3603507290480
2.0832000000000	-6.3616355227915
2.0836000000000	-6.3629216772704
2.0840000000000	-6.3642091937061
2.0844000000000	-6.3654982791408
2.0848000000000	-6.3667886628178
2.0852000000000	-6.3680804121662
2.0856000000000	-6.3693735284169
2.0860000000000	-6.3706680128036
2.0864000000000	-6.3719640741627
2.0868000000000	-6.3732614385484
2.0872000000000	-6.3745601748198
2.0876000000000	-6.3758602842199
2.0880000000000	-6.3771617679944
2.0884000000000	-6.3784648367632
2.0888000000000	-6.3797692134114
2.0892000000000	-6.3810749682192
2.0896000000000	-6.3823821024421
2.0900000000000	-6.3836906173379
2.0904000000000	-6.3850007252988
2.0908000000000	-6.3863121460608
2.0912000000000	-6.3876249513168
2.0916000000000	-6.3889391423346
2.0920000000000	-6.3902547203843
2.0924000000000	-6.3915718996193
2.0928000000000	-6.3928903966467
2.0932000000000	-6.3942102845634
2.0936000000000	-6.3955315646497
2.0940000000000	-6.3968542381881
2.0944000000000	-6.3981785210817
2.0948000000000	-6.3995041268293
2.0952000000000	-6.4008311299232
2.0956000000000	-6.4021595316558
2.0960000000000	-6.4034893333226
2.0964000000000	-6.4048207525646
2.0968000000000	-6.4061534997933
2.0972000000000	-6.4074876508871
2.0976000000000	-6.4088232071512
2.0980000000000	-6.4101601698935
2.0984000000000	-6.4114987584821
2.0988000000000	-6.4128386802616
2.0992000000000	-6.4141800124878
2.0996000000000	-6.4155227564785
2.1000000000000	-6.4168669135544
2.1004000000000	-6.4182127047988
2.1008000000000	-6.4195598345109
2.1012000000000	-6.4209083813142
2.1016000000000	-6.4222583465396
2.1020000000000	-6.4236097315207
2.1024000000000	-6.4249627590449
2.1028000000000	-6.4263171303862
2.1032000000000	-6.4276729255273
2.1036000000000	-6.4290301458119
2.1040000000000	-6.4303887925869
2.1044000000000	-6.4317490903341
2.1048000000000	-6.4331107373220
2.1052000000000	-6.4344738148824
2.1056000000000	-6.4358383243725
2.1060000000000	-6.4372042671520
2.1064000000000	-6.4385718693913
2.1068000000000	-6.4399408263666
2.1072000000000	-6.4413112207524
2.1076000000000	-6.4426830539190
2.1080000000000	-6.4440563272395
2.1084000000000	-6.4454312683595
2.1088000000000	-6.4468075697264
2.1092000000000	-6.4481853154069
2.1096000000000	-6.4495645067846
2.1100000000000	-6.4509451452460
2.1104000000000	-6.4523274605078
2.1108000000000	-6.4537111420839
2.1112000000000	-6.4550962749438
2.1116000000000	-6.4564828604847
2.1120000000000	-6.4578709001065
2.1124000000000	-6.4592606248593
2.1128000000000	-6.4606517208503
2.1132000000000	-6.4620442751615
2.1136000000000	-6.4634382892039
2.1140000000000	-6.4648337643910
2.1144000000000	-6.4662309334657
2.1148000000000	-6.4676294801743
2.1152000000000	-6.4690294923071
2.1156000000000	-6.4704309712888
2.1160000000000	-6.4718339185467
2.1164000000000	-6.4732385684471
2.1168000000000	-6.4746446017266
2.1172000000000	-6.4760521076026
2.1176000000000	-6.4774610875135
2.1180000000000	-6.4788715429007
2.1184000000000	-6.4802837097366
2.1188000000000	-6.4816972659028
2.1192000000000	-6.4831123019064
2.1196000000000	-6.4845288191998
2.1200000000000	-6.4859468192384
2.1204000000000	-6.4873665395877
2.1208000000000	-6.4887876553036
2.1212000000000	-6.4902102581672
2.1216000000000	-6.4916343496452
2.1220000000000	-6.4930599312071
2.1224000000000	-6.4944872419980
2.1228000000000	-6.4959159542731
2.1232000000000	-6.4973461610764
2.1236000000000	-6.4987778638887
2.1240000000000	-6.5002110641938
2.1244000000000	-6.5016460027038
2.1248000000000	-6.5030823488968
2.1252000000000	-6.5045201970690
2.1256000000000	-6.5059595487159
2.1260000000000	-6.5074004053356
2.1264000000000	-6.5088430091938
2.1268000000000	-6.5102870270155
2.1272000000000	-6.5117325543390
2.1276000000000	-6.5131795926742
2.1280000000000	-6.5146281435339
2.1284000000000	-6.5160784507243
2.1288000000000	-6.5175301782411
2.1292000000000	-6.5189834228543
2.1296000000000	-6.5204381860884
2.1300000000000	-6.5218944694711
2.1304000000000	-6.5233525183358
2.1308000000000	-6.5248119939729
2.1312000000000	-6.5262729943738
2.1316000000000	-6.5277355210778
2.1320000000000	-6.5291995756274
2.1324000000000	-6.5306654048700
2.1328000000000	-6.5321326674150
2.1332000000000	-6.5336014624645
2.1336000000000	-6.5350717915729
2.1340000000000	-6.5365436562976
2.1344000000000	-6.5380173049867
2.1348000000000	-6.5394923935927
2.1352000000000	-6.5409690225182
2.1356000000000	-6.5424471933326
2.1360000000000	-6.5439269076085
2.1364000000000	-6.5454084151811
2.1368000000000	-6.5468913693706
2.1372000000000	-6.5483758717692
2.1376000000000	-6.5498619239619
2.1380000000000	-6.5513495275364
2.1384000000000	-6.5528389338014
2.1388000000000	-6.5543297934693
2.1392000000000	-6.5558222093119
2.1396000000000	-6.5573161829291
2.1400000000000	-6.5588117159244
2.1404000000000	-6.5603090610662
2.1408000000000	-6.5618078664839
2.1412000000000	-6.5633082361180
2.1416000000000	-6.5648101715839
2.1420000000000	-6.5663136745006
2.1424000000000	-6.5678189990824
2.1428000000000	-6.5693257909013
2.1432000000000	-6.5708341550550
2.1436000000000	-6.5723440931749
2.1440000000000	-6.5738556068956
2.1444000000000	-6.5753689518637
2.1448000000000	-6.5768837711183
2.1452000000000	-6.5784001709040
2.1456000000000	-6.5799181528683
2.1460000000000	-6.5814377186615
2.1464000000000	-6.5829591253482
2.1468000000000	-6.5844820134602
2.1472000000000	-6.5860064903783
2.1476000000000	-6.5875325577658
2.1480000000000	-6.5890602172891
2.1484000000000	-6.5905897274169
2.1488000000000	-6.5921207261991
2.1492000000000	-6.5936533221415
2.1496000000000	-6.5951875169235
2.1500000000000	-6.5967233122277
2.1504000000000	-6.5982609679127
2.1508000000000	-6.5998001195723
2.1512000000000	-6.6013408768263
2.1516000000000	-6.6028832413702
2.1520000000000	-6.6044272149031
2.1524000000000	-6.6059730586591
2.1528000000000	-6.6075204058018
2.1532000000000	-6.6090693670536
2.1536000000000	-6.6106199441268
2.1540000000000	-6.6121721387368
2.1544000000000	-6.6137262134788
2.1548000000000	-6.6152817991124
2.1552000000000	-6.6168390074516
2.1556000000000	-6.6183978402251
2.1560000000000	-6.6199582991651
2.1564000000000	-6.6215206482136
2.1568000000000	-6.6230845157520
2.1572000000000	-6.6246500146747
2.1576000000000	-6.6262171467273
2.1580000000000	-6.6277859136587
2.1584000000000	-6.6293565807431
2.1588000000000	-6.6309287740102
2.1592000000000	-6.6325026074235
2.1596000000000	-6.6340780827455
2.1600000000000	-6.6356552017420
2.1604000000000	-6.6372342310048
2.1608000000000	-6.6388147942386
2.1612000000000	-6.6403970064643
2.1616000000000	-6.6419808694615
2.1620000000000	-6.6435663850132
2.1624000000000	-6.6451538210141
2.1628000000000	-6.6467427988702
2.1632000000000	-6.6483334346488
2.1636000000000	-6.6499257301466
2.1640000000000	-6.6515196871640
2.1644000000000	-6.6531155748836
2.1648000000000	-6.6547130124400
2.1652000000000	-6.6563121169347
2.1656000000000	-6.6579128901822
2.1660000000000	-6.6595153340002
2.1664000000000	-6.6611197188443
2.1668000000000	-6.6627256616047
2.1672000000000	-6.6643332804058
2.1676000000000	-6.6659425770797
2.1680000000000	-6.6675535534616
2.1684000000000	-6.6691664812655
2.1688000000000	-6.6707809751638
2.1692000000000	-6.6723971542926
2.1696000000000	-6.6740150205014
2.1700000000000	-6.6756345756435
2.1704000000000	-6.6772560926756
2.1708000000000	-6.6788791840802
2.1712000000000	-6.6805039699930
2.1716000000000	-6.6821304522814
2.1720000000000	-6.6837586328166
2.1724000000000	-6.6853887857832
2.1728000000000	-6.6870205215010
2.1732000000000	-6.6886539610936
2.1736000000000	-6.6902891064464
2.1740000000000	-6.6919259594488
2.1744000000000	-6.6935647954980
2.1748000000000	-6.6952052227789
2.1752000000000	-6.6968473633907
2.1756000000000	-6.6984912192374
2.1760000000000	-6.7001367922267
2.1764000000000	-6.7017843589528
2.1768000000000	-6.7034335254935
2.1772000000000	-6.7050844149121
2.1776000000000	-6.7067370291310
2.1780000000000	-6.7083913700764
2.1784000000000	-6.7100477155242
2.1788000000000	-6.7117056694731
2.1792000000000	-6.7133653559384
2.1796000000000	-6.7150267768611
2.1800000000000	-6.7166899341860
2.1804000000000	-6.7183551068554
2.1808000000000	-6.7200218968167
2.1812000000000	-6.7216904290252
2.1816000000000	-6.7233607054410
2.1820000000000	-6.7250327280275
2.1824000000000	-6.7267067768775
2.1828000000000	-6.7283824519158
2.1832000000000	-6.7300598790256
2.1836000000000	-6.7317390601857
2.1840000000000	-6.7334199973788
2.1844000000000	-6.7351029718326
2.1848000000000	-6.7367875814773
2.1852000000000	-6.7384739531119
2.1856000000000	-6.7401620887344
2.1860000000000	-6.7418519903469
2.1864000000000	-6.7435439402958
2.1868000000000	-6.7452375345457
2.1872000000000	-6.7469329007990
2.1876000000000	-6.7486300410733
2.1880000000000	-6.7503289573898
2.1884000000000	-6.7520299331982
2.1888000000000	-6.7537325625261
2.1892000000000	-6.7554369739672
2.1896000000000	-6.7571431695583
2.1900000000000	-6.7588511513404
2.1904000000000	-6.7605612038505
2.1908000000000	-6.7622729192078
2.1912000000000	-6.7639864268849
2.1916000000000	-6.7657017289385
2.1920000000000	-6.7674188274293
2.1924000000000	-6.7691380079654
2.1928000000000	-6.7708588607869
2.1932000000000	-6.7725815162328
2.1936000000000	-6.7743059763797
2.1940000000000	-6.7760322433086
2.1944000000000	-6.7777606036821
2.1948000000000	-6.7794906458906
2.1952000000000	-6.7812225011271
2.1956000000000	-6.7829561714883
2.1960000000000	-6.7846916590753
2.1964000000000	-6.7864292515897
2.1968000000000	-6.7881685356009
2.1972000000000	-6.7899096431436
2.1976000000000	-6.7916525763349
2.1980000000000	-6.7933973372961
2.1984000000000	-6.7951442147513
2.1988000000000	-6.7968927934788
2.1992000000000	-6.7986432063421
2.1996000000000	-6.8003954554789
2.2000000000000	-6.8021495430312
2.2004000000000	-6.8039057587289
2.2008000000000	-6.8056636855888
2.2012000000000	-6.8074234572908
2.2016000000000	-6.8091850759933
2.2020000000000	-6.8109485438590
2.2024000000000	-6.8127141516075
2.2028000000000	-6.8144814805237
2.2032000000000	-6.8162506650910
2.2036000000000	-6.8180217074890
2.2040000000000	-6.8197946099013
2.2044000000000	-6.8215696640204
2.2048000000000	-6.8233464494293
2.2052000000000	-6.8251251014025
2.2056000000000	-6.8269056221404
2.2060000000000	-6.8286880138480
2.2064000000000	-6.8304725691743
2.2068000000000	-6.8322588660302
2.2072000000000	-6.8340470404683
2.2076000000000	-6.8358370947105
2.2080000000000	-6.8376290309832
2.2084000000000	-6.8394231428749
2.2088000000000	-6.8412190066549
2.2092000000000	-6.8430167591410
2.2096000000000	-6.8448164025768
2.2100000000000	-6.8466179392103
2.2104000000000	-6.8484216635528
2.2108000000000	-6.8502271502620
2.2112000000000	-6.8520345369084
2.2116000000000	-6.8538438257574
2.2120000000000	-6.8556550190786
2.2124000000000	-6.8574684122893
2.2128000000000	-6.8592835784663
2.2132000000000	-6.8611006559197
2.2136000000000	-6.8629196469366
2.2140000000000	-6.8647405538090
2.2144000000000	-6.8665636728431
2.2148000000000	-6.8683885755652
2.2152000000000	-6.8702154010118
2.2156000000000	-6.8720441514926
2.2160000000000	-6.8738748293216
2.2164000000000	-6.8757077316769
2.2168000000000	-6.8775424285653
2.2172000000000	-6.8793790597368
2.2176000000000	-6.8812176275234
2.2180000000000	-6.8830581342616
2.2184000000000	-6.8849008779844
2.2188000000000	-6.8867454272098
2.2192000000000	-6.8885919223882
2.2196000000000	-6.8904403658742
2.2200000000000	-6.8922907600272
2.2204000000000	-6.8941434037177
2.2208000000000	-6.8959978640058
2.2212000000000	-6.8978542820293
2.2216000000000	-6.8997126601656
2.2220000000000	-6.9015730007971
2.2224000000000	-6.9034356036147
2.2228000000000	-6.9053000342517
2.2232000000000	-6.9071664345200
2.2236000000000	-6.9090348068203
2.2240000000000	-6.9109051535581
2.2244000000000	-6.9127777752272
2.2248000000000	-6.9146522360655
2.2252000000000	-6.9165286785458
2.2256000000000	-6.9184071050923
2.2260000000000	-6.9202875181336
2.2264000000000	-6.9221702189493
2.2268000000000	-6.9240547704131
2.2272000000000	-6.9259413156456
2.2276000000000	-6.9278298570944
2.2280000000000	-6.9297203972119
2.2284000000000	-6.9316132380457
2.2288000000000	-6.9335079411369
2.2292000000000	-6.9354046502404
2.2296000000000	-6.9373033678278
2.2300000000000	-6.9392040963752
2.2304000000000	-6.9411071386807
2.2308000000000	-6.9430120549846
2.2312000000000	-6.9449189896628
2.2316000000000	-6.9468279452107
2.2320000000000	-6.9487389241288
2.2324000000000	-6.9506522299479
2.2328000000000	-6.9525674216391
2.2332000000000	-6.9544846441858
2.2336000000000	-6.9564039001080
2.2340000000000	-6.9583251919305
2.2344000000000	-6.9602488238989
2.2348000000000	-6.9621743537473
2.2352000000000	-6.9641019270532
2.2356000000000	-6.9660315463611
2.2360000000000	-6.9679632142204
2.2364000000000	-6.9698972355741
2.2368000000000	-6.9718331669509
2.2372000000000	-6.9737711545090
2.2376000000000	-6.9757112008178
2.2380000000000	-6.9776533084516
2.2384000000000	-6.9795977830326
2.2388000000000	-6.9815441799163
2.2392000000000	-6.9834926458285
2.2396000000000	-6.9854431833632
2.2400000000000	-6.9873957951200
2.2404000000000	-6.9893507873826
2.2408000000000	-6.9913077143656
2.2412000000000	-6.9932667233483
2.2416000000000	-6.9952278169502
2.2420000000000	-6.9971909977961
2.2424000000000	-6.9991565728132
2.2428000000000	-7.0011240951074
2.2432000000000	-7.0030937124983
2.2436000000000	-7.0050654276309
2.2440000000000	-7.0070392431555
2.2444000000000	-7.0090154666247
2.2448000000000	-7.0109936500684
2.2452000000000	-7.0129739418325
2.2456000000000	-7.0149563445880
2.2460000000000	-7.0169408610110
2.2464000000000	-7.0189277992612
2.2468000000000	-7.0209167103252
2.2472000000000	-7.0229077430615
2.2476000000000	-7.0249009001672
2.2480000000000	-7.0268961843447
2.2484000000000	-7.0288939043424
2.2488000000000	-7.0308936101363
2.2492000000000	-7.0328954510841
2.2496000000000	-7.0348994299090
2.2500000000000	-7.0369055493400
2.2504000000000	-7.0389141186960
2.2508000000000	-7.0409246869752
2.2512000000000	-7.0429374040204
2.2516000000000	-7.0449522725818
2.2520000000000	-7.0469692954148
2.2524000000000	-7.0489887823906
2.2528000000000	-7.0510102815625
2.2532000000000	-7.0530339432449
2.2536000000000	-7.0550597702148
2.2540000000000	-7.0570877652546
2.2544000000000	-7.0591182387692
2.2548000000000	-7.0611507379001
2.2552000000000	-7.0631854134196
2.2556000000000	-7.0652222681316
2.2560000000000	-7.0672613048459
2.2564000000000	-7.0693028344826
2.2568000000000	-7.0713464033045
2.2572000000000	-7.0733921625278
2.2576000000000	-7.0754401149840
2.2580000000000	-7.0774902635102
2.2584000000000	-7.0795429195234
2.2588000000000	-7.0815976284409
2.2592000000000	-7.0836545419088
2.2596000000000	-7.0857136627865
2.2600000000000	-7.0877749939389
2.2604000000000	-7.0898388472609
2.2608000000000	-7.0919047673578
2.2612000000000	-7.0939729062921
2.2616000000000	-7.0960432669509
2.2620000000000	-7.0981158522274
2.2624000000000	-7.1001909744756
2.2628000000000	-7.1022681775224
2.2632000000000	-7.1043476138325
2.2636000000000	-7.1064292863214
2.2640000000000	-7.1085131979105
2.2644000000000	-7.1105996613944
2.2648000000000	-7.1126882198553
2.2652000000000	-7.1147790261458
2.2656000000000	-7.1168720832102
2.2660000000000	-7.1189673939986
2.2664000000000	-7.1210652717270
2.2668000000000	-7.1231652587667
2.2672000000000	-7.1252675083445
2.2676000000000	-7.1273720234335
2.2680000000000	-7.1294788070129
2.2684000000000	-7.1315881727014
2.2688000000000	-7.1336996621927
2.2692000000000	-7.1358134290742
2.2696000000000	-7.1379294763481
2.2700000000000	-7.1400478070227
2.2704000000000	-7.1421687351005
2.2708000000000	-7.1442918016320
2.2712000000000	-7.1464171605505
2.2716000000000	-7.1485448148878
2.2720000000000	-7.1506747676819
2.2724000000000	-7.1528073332999
2.2728000000000	-7.1549420521827
2.2732000000000	-7.1570790785961
2.2736000000000	-7.1592184156014
2.2740000000000	-7.1613600662666
2.2744000000000	-7.1635043453044
2.2748000000000	-7.1656507925804
2.2752000000000	-7.1677995626783
2.2756000000000	-7.1699506586899
2.2760000000000	-7.1721040837130
2.2764000000000	-7.1742601527867
2.2768000000000	-7.1764184052359
2.2772000000000	-7.1785789959479
2.2776000000000	-7.1807419280449
2.2780000000000	-7.1829072046554
2.2784000000000	-7.1850751411257
2.2788000000000	-7.1872452762737
2.2792000000000	-7.1894177652766
2.2796000000000	-7.1915926112876
2.2800000000000	-7.1937698174656
2.2804000000000	-7.1959496994450
2.2808000000000	-7.1981317955713
2.2812000000000	-7.2003162612975
2.2816000000000	-7.2025030998075
2.2820000000000	-7.2046923142917
2.2824000000000	-7.2068842206528
2.2828000000000	-7.2090783567985
2.2832000000000	-7.2112748784433
2.2836000000000	-7.2134737888025
2.2840000000000	-7.2156750910980
2.2844000000000	-7.2178791014815
2.2848000000000	-7.2200853574574
2.2852000000000	-7.2222940149876
2.2856000000000	-7.2245050773190
2.2860000000000	-7.2267185477053
2.2864000000000	-7.2289347425279
2.2868000000000	-7.2311531989227
2.2872000000000	-7.2333740730845
2.2876000000000	-7.2355973682922
2.2880000000000	-7.2378230878318
2.2884000000000	-7.2400515482947
2.2888000000000	-7.2422822864830
2.2892000000000	-7.2445154588102
2.2896000000000	-7.2467510685878
2.2900000000000	-7.2489891191342
2.2904000000000	-7.2512299272311
2.2908000000000	-7.2534730293819
2.2912000000000	-7.2557185822046
2.2916000000000	-7.2579665890434
2.2920000000000	-7.2602170532494
2.2924000000000	-7.2624702917753
2.2928000000000	-7.2647258408605
2.2932000000000	-7.2669838573131
2.2936000000000	-7.2692443445106
2.2940000000000	-7.2715073058371
2.2944000000000	-7.2737730583965
2.2948000000000	-7.2760411381993
2.2952000000000	-7.2783117022294
2.2956000000000	-7.2805847538979
2.2960000000000	-7.2828602966224
2.2964000000000	-7.2851386476382
2.2968000000000	-7.2874193427617
2.2972000000000	-7.2897025391388
2.2976000000000	-7.2919882402142
2.2980000000000	-7.2942764494394
2.2984000000000	-7.2965674841613
2.2988000000000	-7.2988608800376
2.2992000000000	-7.3011567943617
2.2996000000000	-7.3034552306122
2.3000000000000	-7.3057561922751
2.3004000000000	-7.3080599967887
2.3008000000000	-7.3103661796875
2.3012000000000	-7.3126748983978
2.3016000000000	-7.3149861564330
2.3020000000000	-7.3172999573135
2.3024000000000	-7.3196166185493
2.3028000000000	-7.3219356755870
2.3032000000000	-7.3242572859716
2.3036000000000	-7.3265814532512
2.3040000000000	-7.3289081809813
2.3044000000000	-7.3312377867237
2.3048000000000	-7.3335698058724
2.3052000000000	-7.3359043960767
2.3056000000000	-7.3382415609200
2.3060000000000	-7.3405813039932
2.3064000000000	-7.3429239428897
2.3068000000000	-7.3452690129864
2.3072000000000	-7.3476166720228
2.3076000000000	-7.3499669236178
2.3080000000000	-7.3523197713980
2.3084000000000	-7.3546755329684
2.3088000000000	-7.3570337437247
2.3092000000000	-7.3593945614816
2.3096000000000	-7.3617579898944
2.3100000000000	-7.3641240326256
2.3104000000000	-7.3664930072719
2.3108000000000	-7.3688644492828
2.3112000000000	-7.3712385165346
2.3116000000000	-7.3736152127188
2.3120000000000	-7.3759945415346
2.3124000000000	-7.3783768205497
2.3128000000000	-7.3807615853039
2.3132000000000	-7.3831489937201
2.3136000000000	-7.3855390495267
2.3140000000000	-7.3879317564598
2.3144000000000	-7.3903274320382
2.3148000000000	-7.3927256119272
2.3152000000000	-7.3951264540823
2.3156000000000	-7.3975299622693
2.3160000000000	-7.3999361402614
2.3164000000000	-7.4023453055082
2.3168000000000	-7.4047569938365
2.3172000000000	-7.4071713632201
2.3176000000000	-7.4095884174622
2.3180000000000	-7.4120081603739
2.3184000000000	-7.4144309093151
2.3188000000000	-7.4168562003102
2.3192000000000	-7.4192841913365
2.3196000000000	-7.4217148862355
2.3200000000000	-7.4241482888564
2.3204000000000	-7.4265847164488
2.3208000000000	-7.4290237052709
2.3212000000000	-7.4314654132894
2.3216000000000	-7.4339098443840
2.3220000000000	-7.4363570024426
2.3224000000000	-7.4388072045844
2.3228000000000	-7.4412599873369
2.3232000000000	-7.4437155086421
